deviceId,date,month,hour,TC,HUM,LW,PLV2,farmId,crop name
ZT1FC3FS,22-02-2021,2,17,28.2,32.37,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,18,21.48,46.24,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,19,17.8,58.83,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,20,15.49,66.47,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,21,14.3,69.54,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,22,12.99,78.14,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,22-02-2021,2,23,12.68,76.36,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,0,11.34,78.41,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,1,10.82,81.19,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,2,10.82,82.21,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,3,9.73,83.07,3,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,4,9.2,85.98,4,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,5,9.05,88.31,6,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,6,8.55,90.5,11,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,7,10.38,83.08,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,8,18.83,63.45,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,9,25.82,43.68,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,10,29,29.35,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,11,31.98,20,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,12,33.88,17.72,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,13,34.31,15.69,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,14,34.38,18.98,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,15,34.48,17.24,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,16,34.08,19.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,17,28.97,29.25,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,18,22.21,41.34,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,19,18.64,55.05,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,20,16.63,63.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,21,15.3,68.58,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,22,14.44,69.24,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,23-02-2021,2,23,14.66,64.42,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,0,12.85,73.94,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,1,12.15,77.84,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,2,11.18,80.24,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,3,10.6,83.4,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,4,10.26,85.79,4,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,5,9.84,90.29,13,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,6,9.25,87.89,6,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,7,11.09,79.93,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,8,20.6,55.19,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,9,26.98,34.19,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,10,29.38,27.58,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,11,32.13,22.62,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,12,33.16,19.88,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,13,35.02,20.28,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,14,35.13,18.84,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,15,35.68,18.17,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,16,34.6,17.56,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,17,30.93,28.55,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,18,24.44,40.15,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,19,20.67,51.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,20,19.36,55.4,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,21,18.08,57.53,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,22,16.66,64.52,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,24-02-2021,2,23,15.23,74.42,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,0,14.25,77.39,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,1,14.05,74.39,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,2,12.84,80,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,3,12.47,83.77,3,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,4,12.34,86.2,5,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,5,11.77,88.77,8,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,6,11.61,89,7,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,7,13,83.8,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,8,20,64.12,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,9,27.58,41.01,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,10,30.69,28.12,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,11,32.7,26.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,12,34.44,23.6,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,13,34.48,22.83,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,14,35.74,21.27,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,15,34.98,22.17,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,16,33.82,21.82,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,17,29.83,28.98,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,18,24.46,44.18,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,19,20.76,57.04,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,20,18.85,60.92,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,21,17.15,64.24,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,22,15.6,69.28,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,25-02-2021,2,23,16.46,58.63,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,0,13.51,72.03,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,1,14.18,63.49,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,2,14.16,62.59,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,3,13.77,64.29,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,4,11.83,75.15,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,5,10.77,79.76,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,6,10.97,81.63,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,7,13.06,72.95,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,8,21.81,55.62,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,9,27.08,34.01,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,10,29,32.18,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,11,30.72,28.79,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,12,32.66,25.26,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,13,34.1,20.12,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,14,35,17.09,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,15,34.33,18.73,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,16,33.46,20.2,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,17,30.07,25.14,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,18,24.06,38.95,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,19,20.37,53.85,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,20,18.17,56.83,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,21,16.94,63.75,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,22,15.72,67.04,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,26-02-2021,2,23,14.73,69.96,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,0,13.85,72.71,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,1,14.17,74.27,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,2,14.12,74.85,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,3,14.21,76.84,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,4,12.33,83.67,3,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,5,12.15,86.67,5,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,6,11.69,88.6,9,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,7,13.95,80.29,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,8,23.71,49.63,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,9,27.07,42.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,10,29.22,38.3,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,11,31.33,31.54,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,12,34.1,24.55,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,13,35.54,22.18,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,14,36.35,19.53,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,15,37.12,18.3,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,16,35.04,19.04,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,17,30.61,25.08,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,18,25.36,39.59,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,19,21.42,52.64,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,20,19.14,56.13,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,21,18.48,60.84,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,22,21.63,46.03,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,27-02-2021,2,23,20.65,49.78,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,0,18.02,58.06,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,1,17.01,60.36,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,2,15.65,66.52,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,3,14.31,72.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,4,14.03,75.88,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,5,13.94,74.12,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,6,15.13,66.56,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,7,15.64,68.86,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,8,24.73,46.14,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,9,28.46,34.41,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,10,30.73,29.52,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,11,32.64,21.81,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,12,33.95,22.5,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,13,35.92,18.85,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,14,37.17,16.48,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,15,36.71,16.35,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,16,35.77,16.75,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,17,31.65,23.11,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,18,25.73,38.37,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,19,22.42,47.61,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,20,20.31,49.87,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,21,19.2,55.93,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,22,18.19,63.17,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,28-02-2021,2,23,16.92,68.14,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,0,16.2,66.45,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,1,15.25,71.99,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,2,14.5,74.23,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,3,14.71,73.58,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,4,13.82,78.17,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,5,12.98,79.94,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,6,13.45,77.62,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,7,15.64,70.46,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,8,23.85,49.02,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,9,28.08,31.83,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,10,30.06,25.56,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,11,31.62,22.48,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,12,33.96,21.07,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,13,34.9,19.18,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,14,36.07,15.14,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,15,35.72,14.86,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,16,34.8,13.85,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,17,30.7,14.86,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,18,25.33,28.53,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,19,20.73,45.28,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,20,17.35,51.56,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,21,17.71,53.98,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,22,14.9,59.43,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,01-03-2021,3,23,13.23,66.51,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,0,12.46,68.79,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,1,11.59,73.61,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,2,9.98,78.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,3,10.26,75.02,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,4,8.85,80.16,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,5,8.58,82.54,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,6,8.57,80.16,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,7,10.52,74.07,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,8,20.65,46.79,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,9,25.69,37.64,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,10,29.75,27.29,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,11,32.12,18.74,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,12,33.61,15.02,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,13,34.83,12.62,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,14,35.96,13.17,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,15,36.18,11.35,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,16,34.89,11.06,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,17,30.37,18.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,18,23.4,35.78,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,19,18.96,45.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,20,16.53,52.94,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,21,15.05,58.7,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,22,14.35,59.56,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,02-03-2021,3,23,13.77,65.13,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,0,12.24,70.88,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,1,10.68,75.25,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,2,10.04,72.49,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,3,9.35,76.7,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,4,8.8,75.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,5,7.83,81.78,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,6,7.35,82.2,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,7,11.09,66.65,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,8,20.25,52.99,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,9,26.89,34.42,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,10,30.14,21.69,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,11,32.3,15.71,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,12,34.38,14.08,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,13,35.87,10.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,14,36.35,10.54,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,15,37.58,9.08,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,16,36.64,8.03,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,17,32.11,9.95,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,18,24.9,28.22,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,19,20.43,41.11,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,20,17.89,47.08,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,21,16.92,49.51,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,22,14.51,60.81,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,03-03-2021,3,23,14.39,59.88,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,0,13.29,61.67,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,1,12.12,67.54,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,2,12.27,64.79,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,3,11.29,71.9,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,4,10.36,73.52,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,5,9.72,78.06,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,6,9.05,82.42,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,7,11.95,69.2,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,8,21.73,45.51,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,9,28.52,24.88,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,10,31.14,18.58,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,11,33.19,15.15,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,12,35.69,11.87,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,13,36.07,12.38,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,14,37.33,10.7,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,15,36.61,8.87,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,16,36.02,7.83,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,17,31.74,10.98,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,18,24.62,24.57,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,19,19.68,36.94,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,20,17.57,39.97,0,0,2CkGqcWtBndq5pHCh,Pomegranate
ZT1FC3FS,04-03-2021,3,21,17.16,40.93,0,0,2CkGqcWtBndq5pHCh,Pomegranate
